"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000000889"	7684.088858385	0.000203527078650525	0.00692382157642401	0.32216977541674	0.999937849696813
"ENSMUSG00000026648"	526.741433524498	-9.38966306440656e-05	0.00444961431669228	0.645713061458063	0.999937849696813
"ENSMUSG00000059742"	85.0330007453625	2.3932240190733e-05	0.00587442509586501	0.892334388165319	0.999937849696813
"ENSMUSG00000075324"	522.832864988736	0.000118804042724283	0.00546966560684027	0.510687026078421	0.999937849696813
"ENSMUSG00000082127"	56.7233355502835	-6.74432935901737e-05	0.00631552004843573	0.716003190856533	0.999937849696813
"ENSMUSG00000026646"	172.16203649281	-0.000229652963383274	0.00770133695557695	0.293970622817307	0.999937849696813
"ENSMUSG00000084104"	59.2262845933846	-5.85522058883845e-05	0.0061345169752111	0.747519565960077	0.999937849696813
"ENSMUSG00000009614"	899.038889183925	-5.96867861588019e-05	0.00517025049520134	0.72778616255924	0.999937849696813
"ENSMUSG00000109865"	1589.94587336686	-0.00023252027454171	0.00478249164646935	0.302997453007676	0.999937849696813
"ENSMUSG00000026888"	1631.71212515071	-0.000182336172676776	0.00489877121248767	0.373075929141867	0.999937849696813
"ENSMUSG00000051396"	170.131045974354	-8.2283050702116e-05	0.00543861567386813	0.637776409379491	0.999937849696813
"ENSMUSG00000039496"	257.528657906153	0.000170866892025557	0.00608572989107518	0.375569336697602	0.999937849696813
"ENSMUSG00000082580"	22.6732415881364	-0.000334165551035231	0.0133823337431597	0.335899068249766	0.999937849696813
"ENSMUSG00000026655"	727.074143048824	-6.5009874184811e-05	0.00456418247949959	0.728007463457435	0.999937849696813
"ENSMUSG00000081070"	65.4426733974223	4.5817645629937e-05	0.00618378678418795	0.802017325919919	0.999937849696813
"ENSMUSG00000009621"	3885.32777983854	6.4147041376691e-05	0.00430128085396739	0.774702435075532	0.999937849696813
"ENSMUSG00000109946"	634.969120383213	0.000132447727654791	0.00477079273040603	0.494174646013169	0.999937849696813
"ENSMUSG00000034032"	1805.96773556343	0.000123274495552641	0.00440006598527092	0.574535502025222	0.999937849696813
"ENSMUSG00000019188"	7962.04769615486	0.00012405526585	0.00422282538894119	0.648210541836646	0.999937849696813
"ENSMUSG00000042814"	603.193683625593	6.42196119532296e-05	0.00424692009699156	0.792327137904599	0.999937849696813
"ENSMUSG00000042745"	1258.88740071352	-0.000237694291089847	0.00738493112930335	0.271784036681191	0.999937849696813
"ENSMUSG00000009876"	74.6659866846291	-3.63638363035518e-05	0.00568351842217695	0.834408100884881	0.999937849696813
"ENSMUSG00000007659"	2540.50280670754	7.20221242857677e-07	0.0042651514882888	0.997492079954331	0.999937849696813
"ENSMUSG00000027525"	62.4274166544927	4.75991847280636e-05	0.00735079367216937	0.820492381753007	0.999937849696813
"ENSMUSG00000027298"	433.821147285085	-0.000155848870798813	0.00553076084992455	0.408390223541918	0.999937849696813
"ENSMUSG00000034903"	19440.052956553	0.000106103653233122	0.00461084365494028	0.584240491302241	0.999937849696813
"ENSMUSG00000049999"	278.370100623301	-0.00022264498497758	0.0108077358685704	0.4373730225383	0.999937849696813
"ENSMUSG00000070476"	446.255787095818	-9.0454296735298e-05	0.00477239511864329	0.620268837769705	0.999937849696813
"ENSMUSG00000061897"	169.627845854482	-0.000144648077304946	0.00523391925968348	0.440248953630923	0.999937849696813
"ENSMUSG00000027469"	301.314770793967	-5.83539386402897e-05	0.011033909191952	0.852572332992008	0.999937849696813
"ENSMUSG00000026918"	5645.42440499254	0.000247323950027706	0.00508691952276803	0.262634016139899	0.999937849696813
"ENSMUSG00000074676"	155.321030841405	-1.44003672821244e-05	0.00681586157507825	0.941792186300253	0.999937849696813
"ENSMUSG00000000305"	443.992544507691	9.4061420230911e-05	0.00510575670237508	0.595320906413997	0.999937849696813
"ENSMUSG00000061171"	1920.72402200353	0.000165851723332404	0.00492916671031998	0.403862872910447	0.999937849696813
"ENSMUSG00000026917"	3235.3198896847	-6.34147460798763e-06	0.00421754002688518	0.98003230269957	0.999937849696813
"ENSMUSG00000080538"	27.062180887808	0.000280133456912632	0.0129322638604081	0.411549471755604	0.999937849696813
"ENSMUSG00000039117"	1209.36687098713	0.000363553468366427	0.00529193098543954	0.153533413362402	0.999937849696813
"ENSMUSG00000057182"	681.050609826391	5.17100259172409e-05	0.00485715661339749	0.765289324705331	0.999937849696813
"ENSMUSG00000039108"	2537.18348354734	2.30252227927501e-05	0.00419403807961676	0.932559890708925	0.999937849696813
"ENSMUSG00000027566"	9305.79985285309	-0.00010818813644117	0.00421660260892939	0.689777667452676	0.999937849696813
"ENSMUSG00000015846"	5359.53246274433	-2.88978764913297e-05	0.00421217964363589	0.91092121719632	0.999937849696813
"ENSMUSG00000039086"	1143.982970363	-0.000111512597795289	0.00489829351313767	0.544854258712549	0.999937849696813
"ENSMUSG00000085766"	59.4230008200443	-2.82867841030365e-05	0.00789330308488761	0.899956525417213	0.999937849696813
"ENSMUSG00000039069"	936.931760482809	-7.46089602915237e-05	0.00435000367071845	0.728211475733294	0.999937849696813
"ENSMUSG00000026657"	1226.72926999219	4.12302752508289e-05	0.00425674689100812	0.861063132173018	0.999937849696813
"ENSMUSG00000051329"	2383.66218769338	-9.61251467815466e-05	0.00431482603045709	0.67376727519117	0.999937849696813
"ENSMUSG00000027472"	5009.24590752725	0.000192381577956888	0.00439969315479426	0.428976811152207	0.999937849696813
"ENSMUSG00000042631"	33.8449075125447	4.06636414621165e-05	0.0111241223044102	0.898136555697062	0.999937849696813
"ENSMUSG00000075318"	129.886098158494	-0.000217614078281438	0.00858206960410809	0.349010249870833	0.999937849696813
"ENSMUSG00000033943"	11511.4730407356	-0.000121986234838132	0.00444869488977812	0.566093609845371	0.999937849696813
"ENSMUSG00000026837"	13487.7794960416	0.000346808778684095	0.00638780854844358	0.147329563246036	0.999937849696813
"ENSMUSG00000027474"	304.191618993515	9.96438631298223e-05	0.00507042638853577	0.576810666515358	0.999937849696813
"ENSMUSG00000039449"	5647.58018752416	5.38348695897224e-05	0.00429149574809163	0.810900609559924	0.999937849696813
"ENSMUSG00000083378"	23.6216288304639	-0.00243607471524932	0.0402057140518906	0.0422568694159909	0.999937849696813
"ENSMUSG00000008200"	2002.34731194619	-0.000464749723433555	0.00736974790230662	0.0890029897906974	0.999937849696813
"ENSMUSG00000080873"	27.3180087798655	0.000287737652111643	0.013021160917289	0.401110650336477	0.999937849696813
"ENSMUSG00000044647"	132.432228827195	-3.44822496553577e-05	0.00612522046513112	0.84937393027583	0.999937849696813
"ENSMUSG00000048186"	1263.48196018114	-2.04343911723866e-05	0.00424238877370006	0.932125044405481	0.999937849696813
"ENSMUSG00000026994"	79.1237656247323	-0.000115364712971336	0.00652753006919582	0.544715834957222	0.999937849696813
"ENSMUSG00000033902"	1399.00214120602	0.000223910719906701	0.00475191975111189	0.317928653547835	0.999937849696813
"ENSMUSG00000026662"	5117.16716398078	-5.5235210839087e-05	0.00438783663206362	0.786246114857818	0.999937849696813
"ENSMUSG00000026664"	10049.3620533585	3.50091885764041e-05	0.00422686590237704	0.888456431745782	0.999937849696813
"ENSMUSG00000069188"	104.629432224294	1.76382435597689e-06	0.00511384599637943	0.991625871359285	0.999937849696813
"ENSMUSG00000026833"	1835.9032910553	1.07136690862673e-05	0.00431495756871463	0.959950285883987	0.999937849696813
"ENSMUSG00000035829"	778.965031959079	7.72044165205493e-05	0.0050695931444828	0.657926382057759	0.999937849696813
"ENSMUSG00000035772"	1432.15720166705	3.34529291811911e-05	0.00433434048168936	0.873725689648144	0.999937849696813
"ENSMUSG00000082895"	271.157209045732	0.000214625592385537	0.00608220026231809	0.289843379157112	0.999937849696813
"ENSMUSG00000034848"	1986.73350794822	2.08481617937325e-06	0.00424795512607855	0.992967175534609	0.999937849696813
"ENSMUSG00000026829"	132.424650928409	-3.26323841886798e-05	0.00479303368832717	0.849851262512673	0.999937849696813
"ENSMUSG00000063611"	162.208428553077	6.8758969879193e-05	0.00472987244766964	0.701512828615184	0.999937849696813
"ENSMUSG00000074899"	43.480055914646	-1.75691135194793e-05	0.00717230406490198	0.932071863006878	0.999937849696813
"ENSMUSG00000027293"	3679.84264675491	5.18719615017384e-05	0.00427661611729066	0.821243584432112	0.999937849696813
"ENSMUSG00000026669"	91.9779006613621	-8.91964556332551e-05	0.00804340386002869	0.692136889638098	0.999937849696813
"ENSMUSG00000027569"	623.721297132292	-6.56445897121394e-05	0.00434457591947467	0.758795458930712	0.999937849696813
"ENSMUSG00000049401"	3547.21683626263	-0.000636083542424981	0.00581901670352288	0.056035127544697	0.999937849696813
"ENSMUSG00000026672"	2881.99643896718	-0.00025403073019446	0.00516943629741906	0.250748609010099	0.999937849696813
"ENSMUSG00000050211"	23.873041460575	0.000218214079325975	0.0124398847621842	0.516051476457958	0.999937849696813
"ENSMUSG00000026676"	368.745790336915	-8.77280351600688e-05	0.00798023950598024	0.694947200045489	0.999937849696813
"ENSMUSG00000039145"	1440.08432165779	-6.92296784111701e-06	0.00422679319930573	0.977699105660469	0.999937849696813
"ENSMUSG00000040812"	90.831317322726	-0.000577112355251845	0.0133308058608213	0.105238974967499	0.999937849696813
"ENSMUSG00000080977"	277.121151821005	0.000183159510463198	0.00706043082544141	0.369842447169224	0.999937849696813
"ENSMUSG00000039128"	3719.82474080567	3.08875489844605e-05	0.00416890030387652	0.918009188934184	0.999937849696813
"ENSMUSG00000025817"	2061.72132059201	-1.56155155861177e-05	0.00429506096743196	0.943209526782813	0.999937849696813
"ENSMUSG00000026821"	2335.78807108288	0.000115787355381391	0.00476527502219709	0.540597692520228	0.999937849696813
"ENSMUSG00000025816"	868.871454713793	-6.20599423648339e-05	0.00433652569247232	0.77260749443914	0.999937849696813
"ENSMUSG00000027282"	8982.36091568201	-1.50289270258168e-05	0.00443614330964055	0.937555839422813	0.999937849696813
"ENSMUSG00000025815"	1604.03905323448	0.000110245304420803	0.00466512042178013	0.565895807229867	0.999937849696813
"ENSMUSG00000043241"	2545.87152637178	-8.96391821801118e-05	0.00431421547879238	0.692568657035791	0.999937849696813
"ENSMUSG00000026816"	1165.18574771569	7.60183818636909e-05	0.00426986907846885	0.748404244198152	0.999937849696813
"ENSMUSG00000045319"	859.240299058057	0.000178789936579606	0.00599345772361588	0.357002895632727	0.999937849696813
"ENSMUSG00000064329"	23.5946368618051	-0.000673657049914962	0.0184698695743881	0.15485445336062	0.999937849696813
"ENSMUSG00000039063"	4780.92298431385	-3.20885099673108e-05	0.00425557023394512	0.891351568006425	0.999937849696813
"ENSMUSG00000038914"	6562.51191127589	-0.000113795450407189	0.00444348591085188	0.589157099367956	0.999937849696813
"ENSMUSG00000027573"	2294.43103277894	0.000431249771617872	0.00430480886362092	0.219043511227943	0.999937849696813
"ENSMUSG00000023393"	26.8050053493698	-0.00077613319524067	0.0204403983211845	0.141058670354302	0.999937849696813
"ENSMUSG00000039046"	4476.3823635532	-4.90584967864301e-05	0.00456173297596812	0.789974781755948	0.999937849696813
"ENSMUSG00000027291"	5238.68317664302	-0.000185600342155333	0.00423121323687981	0.518821967258726	0.999937849696813
"ENSMUSG00000038848"	3555.21477885089	-0.000182175624073028	0.00447771616648855	0.427092874838583	0.999937849696813
"ENSMUSG00000027574"	51.1586014291357	-0.000581023847092604	0.0149116355651507	0.131952683995703	0.999937849696813
"ENSMUSG00000075316"	146.599040644576	-0.000204235405772262	0.00865883049720446	0.382153676492898	0.999937849696813
"ENSMUSG00000034810"	2010.02664054221	-5.90178394991679e-05	0.00500462124923184	0.731780489534534	0.999937849696813
"ENSMUSG00000026812"	2590.88685144847	0.000157764813717505	0.00426059074759923	0.551518051028985	0.999937849696813
"ENSMUSG00000033808"	6090.46383652286	-0.000219914067954754	0.00421644330787681	0.475224979067175	0.999937849696813
"ENSMUSG00000026807"	20.292769612266	0.00042737530104942	0.0152505544827055	0.275677747725479	0.999937849696813
"ENSMUSG00000035666"	5723.76434606987	-0.000368169923563731	0.00626612234501156	0.13456821673519	0.999937849696813
"ENSMUSG00000026806"	1034.88870615585	-6.54916885792416e-05	0.00429595866708927	0.771936080247439	0.999937849696813
"ENSMUSG00000034780"	240.331496070207	0.000251918512725697	0.00816267739169414	0.269630747619837	0.999937849696813
"ENSMUSG00000083773"	7121.72045312105	0.000113675079058967	0.00522540920466456	0.528185223997101	0.999937849696813
"ENSMUSG00000062646"	2812.549986082	6.11806970119648e-05	0.00420158103815887	0.821153867574444	0.999937849696813
"ENSMUSG00000026803"	1583.62310379646	2.47779049142089e-05	0.00429218121027431	0.910639291771629	0.999937849696813
"ENSMUSG00000027030"	8063.66623974647	-0.000180741275760252	0.00448814864678003	0.427465631231322	0.999937849696813
"ENSMUSG00000043535"	14146.2828659905	-5.16231999131526e-05	0.00433222831946812	0.809130292414139	0.999937849696813
"ENSMUSG00000027575"	2459.72625048671	-0.0001355721107032	0.0042257102032537	0.620523758218429	0.999937849696813
"ENSMUSG00000070461"	377.627954362417	6.40853391112271e-05	0.00478150813798124	0.717151487306065	0.999937849696813
"ENSMUSG00000027035"	962.2512795581	0.000210132320979964	0.00458159596742075	0.360310296047269	0.999937849696813
"ENSMUSG00000034738"	468.957365566459	0.000270471086856501	0.00599128005445249	0.21480418318582	0.999937849696813
"ENSMUSG00000035513"	1019.51764095098	0.000364517558623924	0.00597711594817339	0.139114633855196	0.999937849696813
"ENSMUSG00000079499"	597.441647778998	2.89733458926917e-05	0.00440505020133899	0.883144459808296	0.999937849696813
"ENSMUSG00000002102"	9464.61724736888	-0.000232238938276617	0.00432657065479396	0.392888891806178	0.999937849696813
"ENSMUSG00000026799"	555.317028005246	-4.01427769700524e-05	0.00432112225894815	0.851559313232784	0.999937849696813
"ENSMUSG00000016356"	306.731987347835	6.50813316531919e-05	0.00508762341592398	0.705824845732981	0.999937849696813
"ENSMUSG00000005233"	111.934168583525	-9.06083859792744e-05	0.00770823363397705	0.675471410348097	0.999937849696813
"ENSMUSG00000027577"	2899.11600870098	2.91485416316211e-05	0.00499226119461983	0.863283636638219	0.999937849696813
"ENSMUSG00000002105"	939.481389317005	-6.0501284553802e-05	0.00426484691250391	0.79729517324165	0.999937849696813
"ENSMUSG00000027479"	9583.32756956792	-6.90807282268352e-05	0.00434382512794986	0.747639132995504	0.999937849696813
"ENSMUSG00000002111"	216.89445018507	-5.59869165530602e-05	0.00568722403397376	0.748665608063077	0.999937849696813
"ENSMUSG00000083097"	242.41054413593	-3.62336193351019e-05	0.00539719750015877	0.831780680756812	0.999937849696813
"ENSMUSG00000002107"	2006.45929232642	3.48975222572915e-05	0.00484700447051998	0.838729557772867	0.999937849696813
"ENSMUSG00000027048"	46.7346040809757	0.000446907897251274	0.0199361809806609	0.397385423300908	0.999937849696813
"ENSMUSG00000075538"	24.0096430514355	-0.000105306584634868	0.00896302716579345	0.672344475137571	0.999937849696813
"ENSMUSG00002075987"	91.9261373356523	-0.000110371750740007	0.00620508811336515	0.551352636617453	0.999937849696813
"ENSMUSG00000027068"	74.7908222159469	-0.000561265480606288	0.0267964500030756	0.394109386569143	0.999937849696813
"ENSMUSG00000082953"	30.6336458219801	-0.000295308123048268	0.0122300998624227	0.353789872484533	0.999937849696813
"ENSMUSG00000078998"	163.631459064696	-0.00107721511552507	0.0290083335835403	0.154026764176466	0.999937849696813
"ENSMUSG00000027070"	552.150257884405	0.000410869642204686	0.0187631495918128	0.410230653986678	0.999937849696813
"ENSMUSG00000042459"	28.7530518491211	-0.000220638477196677	0.0112111417207611	0.459933023555335	0.999937849696813
"ENSMUSG00000002100"	29.8970233424543	2.30650566482295e-05	0.0085121518528874	0.924194532961726	0.999937849696813
"ENSMUSG00000063145"	494.364124054	-0.000208924731313505	0.00564139739241916	0.300756581069374	0.999937849696813
"ENSMUSG00000075307"	25.9829562272184	0.000374678257369759	0.0134832851585694	0.279366119076119	0.999937849696813
"ENSMUSG00000025780"	12284.793712262	-8.72516168579346e-05	0.0060245156700152	0.629958623756825	0.999937849696813
"ENSMUSG00000027086"	1568.07895802226	0.000199001563298924	0.00465166512309674	0.367948356723401	0.999937849696813
"ENSMUSG00000027487"	811.078148539878	0.000199793162089691	0.00541350314323077	0.319882318028256	0.999937849696813
"ENSMUSG00000027488"	1072.57680689506	0.00013916180340371	0.00449143178866827	0.514233477608168	0.999937849696813
"ENSMUSG00000061186"	92.1649110336668	-8.88128474151971e-05	0.00627926332376796	0.631476141471897	0.999937849696813
"ENSMUSG00000042133"	2635.84997609016	0.000183091778286009	0.00425108222506669	0.509523724318546	0.999937849696813
"ENSMUSG00000082345"	20.1250433691604	-0.000127479902856943	0.0120791316329355	0.70641481552226	0.999937849696813
"ENSMUSG00000070883"	138.59134890545	-0.000111427054116375	0.00638206031989132	0.553226336384187	0.999937849696813
"ENSMUSG00000027088"	1744.28661589566	-9.73493656286383e-05	0.00462641510822092	0.609582026064972	0.999937849696813
"ENSMUSG00000069020"	1255.04219219716	-5.67720704429819e-05	0.00423841455010221	0.817918950026031	0.999937849696813
"ENSMUSG00000038533"	3821.07144461235	0.000157094624970655	0.00447943716564672	0.476290675306356	0.999937849696813
"ENSMUSG00000042155"	1256.46044052864	-8.71816877045364e-05	0.00527849750005532	0.61861938645436	0.999937849696813
"ENSMUSG00000039787"	740.650887180287	-0.000132197920830582	0.00509265039662164	0.476959434880096	0.999937849696813
"ENSMUSG00000027489"	42.8337878660921	0.00084140626207465	0.0211527465618765	0.125186035676615	0.999937849696813
"ENSMUSG00000068882"	7721.14869675931	-4.82616643104884e-05	0.00422289644969757	0.849163574438212	0.999937849696813
"ENSMUSG00000026778"	192.099222048475	-6.56879708250987e-05	0.00531828430862218	0.703094406694422	0.999937849696813
"ENSMUSG00000051730"	479.60855218437	3.39839712377457e-05	0.00440780897892705	0.863241980764695	0.999937849696813
"ENSMUSG00000089902"	19.961206545425	-1.15258498131013e-05	0.00942473674083038	0.965804324178769	0.999937849696813
"ENSMUSG00000082424"	54.107981077843	0.00110445932918017	0.0222221236351668	0.0671765740064587	0.999937849696813
"ENSMUSG00000027490"	584.38044658329	0.000227516865710316	0.00481470735795017	0.306846407331807	0.999937849696813
"ENSMUSG00000000876"	2037.56945918269	4.12766625101705e-05	0.00436146392627808	0.841134657775234	0.999937849696813
"ENSMUSG00000059842"	143.156137104466	0.000544278148964894	0.0106843504179582	0.0836568047745987	0.999937849696813
"ENSMUSG00000027288"	17886.9533643378	-3.25904004976095e-05	0.00430415428310952	0.88117906004975	0.999937849696813
"ENSMUSG00000038467"	8983.63715124751	-0.000148523449338032	0.00418330436893976	0.630509211067446	0.999937849696813
"ENSMUSG00000082064"	244.35835434457	1.29434221195323e-05	0.00451019237125177	0.94398865207212	0.999937849696813
"ENSMUSG00000044308"	19730.9774916539	0.000185577762564719	0.00415164391014271	0.605585181837959	0.999937849696813
"ENSMUSG00000027287"	3782.33058462955	5.72057520581004e-05	0.00430260400943811	0.796946090373905	0.999937849696813
"ENSMUSG00000027286"	1178.13360374643	0.000287717933876228	0.00556109648836522	0.203174193169075	0.999937849696813
"ENSMUSG00000047965"	359.175733028072	-0.000104668718314255	0.00488664851566237	0.566836655444377	0.999937849696813
"ENSMUSG00000075304"	37.4005646784367	7.77833791923831e-05	0.0107255708628366	0.797656028793293	0.999937849696813
"ENSMUSG00000027285"	1561.54063397897	0.000127265183580311	0.00507941706570373	0.491070408994179	0.999937849696813
"ENSMUSG00000033705"	2435.65141472569	-0.000116678065700545	0.00445943827638761	0.577926145943283	0.999937849696813
"ENSMUSG00000027284"	889.484194543866	-5.80995580124333e-05	0.00438965331742683	0.775731751972909	0.999937849696813
"ENSMUSG00000027598"	8518.01342954512	-8.54419018923418e-05	0.00420890931080051	0.751901130025977	0.999937849696813
"ENSMUSG00000082596"	23.0337224000108	0.000103565937582801	0.00965764436931123	0.700421595888329	0.999937849696813
"ENSMUSG00000047459"	4217.42847326252	-1.27202478148892e-05	0.0042212138160769	0.959618630861659	0.999937849696813
"ENSMUSG00000027602"	15177.7904003613	2.59636591199178e-05	0.00435159298737167	0.899693728809522	0.999937849696813
"ENSMUSG00000038383"	1091.88315586356	0.000193273053162744	0.00506748974147805	0.343111516016578	0.999937849696813
"ENSMUSG00000038375"	24905.0069907064	0.000192258771144172	0.00468949827662669	0.374640734002826	0.999937849696813
"ENSMUSG00000014959"	4921.44781819234	-0.000222478833378194	0.00437794727438352	0.388065676602257	0.999937849696813
"ENSMUSG00000090100"	1845.13743436569	1.42768470542761e-05	0.00435509884405017	0.944315826391076	0.999937849696813
"ENSMUSG00000041997"	6608.06733069967	2.95793688583676e-05	0.00417593551004445	0.919074236217701	0.999937849696813
"ENSMUSG00000038369"	2852.30728010896	0.000309694442629468	0.00489459454529832	0.211221259755702	0.999937849696813
"ENSMUSG00000080237"	34.8293784823987	2.26000960628373e-06	0.0100196046661706	0.99370076619534	0.999937849696813
"ENSMUSG00000027603"	222.635304567361	-0.000119198181011044	0.00643704124346744	0.528855705523396	0.999937849696813
"ENSMUSG00000027272"	8089.72757274738	1.99916291792189e-05	0.00418860636054617	0.942448836660956	0.999937849696813
"ENSMUSG00000026773"	2780.78997626068	-0.000248682046999937	0.0136369548066195	0.499035727710666	0.999937849696813
"ENSMUSG00000102329"	39.9923441620644	-0.000152617230742648	0.0129322721825756	0.672334917203446	0.999937849696813
"ENSMUSG00000102376"	26.6689699205694	0.000252627704625559	0.0144849409587942	0.520664837127228	0.999937849696813
"ENSMUSG00000054484"	2662.13643705687	-4.63696909497872e-05	0.00465009160169548	0.795398645822674	0.999937849696813
"ENSMUSG00000041975"	981.959583567375	-6.72921858227661e-05	0.00424483335520227	0.784024817412137	0.999937849696813
"ENSMUSG00000037197"	2133.90884611719	-0.000172647644630946	0.00460416290769832	0.422222916818779	0.999937849696813
"ENSMUSG00000026770"	19.7381331431321	-8.87825747613546e-05	0.0100681005637738	0.753624309348343	0.999937849696813
"ENSMUSG00000027605"	5610.35787448106	0.000239398147957354	0.0073021357429877	0.267145051656329	0.999937849696813
"ENSMUSG00000027610"	3659.73904367578	-0.000108898694089371	0.00436909469514108	0.621120572181023	0.999937849696813
"ENSMUSG00000023572"	2983.99901626559	0.000126068403193446	0.00417051227916225	0.689957920314817	0.999937849696813
"ENSMUSG00000041966"	1429.80926263401	3.66936095654195e-05	0.00438040466764069	0.855787126252292	0.999937849696813
"ENSMUSG00000074652"	28.2276261947711	0.000114321916087306	0.00926313843152248	0.655814310549984	0.999937849696813
"ENSMUSG00000027015"	29.0993945255974	-0.000430908153040322	0.0152123086709034	0.270014739901443	0.999937849696813
"ENSMUSG00000026790"	2224.62583339869	4.410519686922e-05	0.00427022339494601	0.848337102696588	0.999937849696813
"ENSMUSG00000019715"	2826.64786324937	-6.73091742143465e-05	0.00428740583675274	0.768808002450373	0.999937849696813
"ENSMUSG00000074890"	452.948848324826	0.000136607814506048	0.00516456170207467	0.46290963335151	0.999937849696813
"ENSMUSG00000016346"	501.834908782392	0.000236287971203392	0.00807508773788433	0.293607104472568	0.999937849696813
"ENSMUSG00000023206"	341.931251120154	6.71089168465791e-06	0.00497370615882768	0.9682253659745	0.999937849696813
"ENSMUSG00000038324"	10272.0573044736	0.00023111116838963	0.00422073947907173	0.455326951847145	0.999937849696813
"ENSMUSG00000016349"	1297.70601010155	7.75108646648552e-05	0.00579608631956041	0.66218785959048	0.999937849696813
"ENSMUSG00000038312"	4051.83761698189	-0.000397465287592344	0.00736727487740902	0.11819829931672	0.999937849696813
"ENSMUSG00000027611"	1436.62105815243	-0.00028993353185149	0.0131537137886574	0.402564430885289	0.999937849696813
"ENSMUSG00000027612"	129.328838955591	-1.48558453410661e-05	0.00610093142176125	0.934616823611022	0.999937849696813
"ENSMUSG00000074649"	3170.74373284126	-8.31034325342639e-05	0.00422134756103157	0.750743004640193	0.999937849696813
"ENSMUSG00000016344"	1282.20553547446	-0.000359331739522378	0.00431386382264681	0.264629537238884	0.999937849696813
"ENSMUSG00000058594"	6002.38967971048	-0.000195776964281701	0.00458580239363939	0.382893814421096	0.999937849696813
"ENSMUSG00000027613"	2465.42948111018	-0.000292702156382496	0.00463404553398862	0.25148506050964	0.999937849696813
"ENSMUSG00000027579"	54.0304993251149	-0.000200248179441673	0.00990564589908536	0.448609704631958	0.999937849696813
"ENSMUSG00000027259"	1987.36150640457	-1.11487166393851e-05	0.00431093283594139	0.958536186007875	0.999937849696813
"ENSMUSG00000050619"	2126.43219991575	-0.000604345332188296	0.00968345302282581	0.0597080296919189	0.999937849696813
"ENSMUSG00000047909"	621.68153325199	0.000119550051676692	0.00470165459521486	0.535387290632287	0.999937849696813
"ENSMUSG00000080801"	20.7823925230067	0.000203611942344056	0.0123192949443359	0.542937234921041	0.999937849696813
"ENSMUSG00000027580"	5088.47952096701	-0.00062848870310638	0.00972052230617989	0.0549568487453191	0.999937849696813
"ENSMUSG00000026768"	2790.34583029039	-0.00141236326789654	0.0188718578639033	0.0207768617236731	0.999937849696813
"ENSMUSG00000086843"	27.3322656427972	0.000892254609049048	0.0232437512231484	0.139549276293912	0.999937849696813
"ENSMUSG00000038705"	1069.79772868504	-0.0001212628699076	0.00435674503507147	0.592291356862163	0.999937849696813
"ENSMUSG00000027581"	366.687719383033	-0.000118337789002288	0.00523389809550138	0.513624676230504	0.999937849696813
"ENSMUSG00000027263"	1624.35955286725	-0.000248398965537213	0.00453183723942843	0.315719698121389	0.999937849696813
"ENSMUSG00000026767"	1867.3867956142	-7.75661377316737e-05	0.00425005934439739	0.751955788553079	0.999937849696813
"ENSMUSG00000104449"	32.2930961530564	-0.000244293879220861	0.0114311955327388	0.418169194763607	0.999937849696813
"ENSMUSG00000104406"	20.7322710907328	0.0012655324390486	0.0290558172319276	0.102458665636891	0.999937849696813
"ENSMUSG00000026730"	1516.76754122592	9.22095538437874e-05	0.00431678778513737	0.684266239538939	0.999937849696813
"ENSMUSG00000049630"	24.6986257088142	-0.000348526173866396	0.0139050530060479	0.334209471730259	0.999937849696813
"ENSMUSG00000104459"	50.2598875491385	-0.000145731719861816	0.00848367729519408	0.529922663890465	0.999937849696813
"ENSMUSG00000043909"	4809.87169854723	8.96181938141368e-05	0.00427276384069452	0.708083298325884	0.999937849696813
"ENSMUSG00000026727"	2802.37009369956	-0.000517326282915699	0.00436555129063024	0.159221011022044	0.999937849696813
"ENSMUSG00000103360"	20.9856917731058	0.000486460545811717	0.0167227140954064	0.257758984195128	0.999937849696813
"ENSMUSG00000102691"	33.1088503022327	0.000433769250208937	0.0151348071363164	0.263858456489111	0.999937849696813
"ENSMUSG00000027254"	1242.76490218404	0.000133285855038382	0.00546382304826544	0.467723456995558	0.999937849696813
"ENSMUSG00000027012"	7285.44795528047	2.56474052608652e-05	0.00414029394127281	0.941660048917216	0.999937849696813
"ENSMUSG00000026726"	115.588554461002	0.000300068284687838	0.0134906656939059	0.398087100709583	0.999937849696813
"ENSMUSG00000026723"	326.829834078844	8.48174544853309e-05	0.0058815814652141	0.63563195082308	0.999937849696813
"ENSMUSG00000027010"	5271.989036444	0.000189024187747789	0.00508281520822295	0.349968905457301	0.999937849696813
"ENSMUSG00000027018"	1798.82799061747	-0.000121674561582552	0.00470025788013895	0.529592677022148	0.999937849696813
"ENSMUSG00000026728"	4434.32006556521	-0.000200464706286924	0.00632401184596558	0.316824251446913	0.999937849696813
"ENSMUSG00000003418"	184.376808784014	-5.19696099932233e-05	0.00510215729348088	0.760865565422516	0.999937849696813
"ENSMUSG00000041921"	863.376215272129	0.000103462626330872	0.0042746400628286	0.669619671249194	0.999937849696813
"ENSMUSG00000063275"	766.471820428759	-2.92787502233909e-05	0.00487209132177233	0.863714267710345	0.999937849696813
"ENSMUSG00000102553"	45.7865292221094	-0.00048885532190739	0.0140391087218999	0.174123424272328	0.999937849696813
